初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,末位录取考生成绩,末位录取考生成绩,末位录取考生成绩,末位录取考生成绩
上海市华林中学,上海市洋泾中学,732,否,403.5,126,135,137
上海市华林中学,上海市高桥中学,721.5,否,393,121,134,134
上海市华林中学,上海市川沙中学,704.5,否,379.5,123,124,133.5
上海市孙桥中学,上海市上海中学,703.5,否,384.5,120,124,129
上海市孙桥中学,上海中学东校,681,否,365,108,122,127.5
上海市孙桥中学,上海市建平中学,709.5,否,386.5,117,129,136
上海市孙桥中学,上海市进才中学,688,否,379,113,126,122
上海市孙桥中学,上海南汇中学,696.5,否,383,123,123,129
上海市孙桥中学,上海市浦东复旦附中分校,730.5,否,396.5,118,135,139
上海市孙桥中学,上海市洋泾中学,698,否,379.5,125,125,129
上海市孙桥中学,上海市高桥中学,679,否,369,114,123,126
上海市孙桥中学,上海市川沙中学,704.5,否,382.5,115,128,129
上海市育人中学,上海中学东校,734.5,否,406.5,131,131,134
上海市育人中学,上海市建平中学,736,否,407.5,133,135,135
上海市育人中学,上海市进才中学,734.5,否,401.5,132,127,141
上海市育人中学,上海南汇中学,708,否,391,115,131,129
上海市育人中学,上海市浦东复旦附中分校,722,否,392,116,131,138
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市育人中学,上海市洋泾中学,725.5,否,402,124,133,129
上海市育人中学,上海市高桥中学,703.5,否,377.5,119,129,131
上海市育人中学,上海市川沙中学,702.5,否,390.5,120,130,121
上海市东林中学,复旦大学附属中学,695.5,否,389.5,122,127,120
上海市东林中学,上海中学东校,702.5,否,391,118,134,119
上海市东林中学,上海市建平中学,730.5,否,400,127,131,136
上海市东林中学,上海市进才中学,718.5,否,398,122,133,122
上海市东林中学,上海南汇中学,716,否,397,127,132,127
上海市东林中学,上海市浦东复旦附中分校,711.5,否,388,120,130,131
上海市东林中学,上海市洋泾中学,709.5,否,385.5,121,129,131
上海市东林中学,上海市高桥中学,696.5,否,390.5,121,125,118
上海市东林中学,上海市川沙中学,716.5,否,395,127,129,126
上海市施湾中学,上海中学东校,691,否,374.5,109,138,129
上海市施湾中学,上海市建平中学,718.5,否,394,135,124,133
上海市施湾中学,上海市进才中学,716,否,390,126,124,136
上海市施湾中学,上海南汇中学,694,否,370,117,124,138
上海市施湾中学,上海市浦东复旦附中分校,712.5,否,390,122,133,128
上海市施湾中学,上海市洋泾中学,703.5,否,384.5,121,126,129
上海市施湾中学,上海市高桥中学,671.5,否,364.5,107,123,115
上海市施湾中学,上海市川沙中学,692,否,381,117,121,124
上海市黄楼中学,上海交通大学附属中学,732,否,413,141,133,130
上海市黄楼中学,上海中学东校,689,否,365.5,116,118,129
上海市黄楼中学,上海市建平中学,723,否,398,123,131,134
上海市黄楼中学,上海市进才中学,716,否,393.5,126,131,132
上海市黄楼中学,上海南汇中学,702.5,否,392,124,128,126
上海市黄楼中学,上海市浦东复旦附中分校,708.5,否,388.5,121,132,129
上海市黄楼中学,上海市洋泾中学,705.5,否,380,123,123,138
上海市黄楼中学,上海市高桥中学,684,否,377.5,121,125,121
上海市黄楼中学,上海市川沙中学,711.5,否,395,132,129,132
上海市王港中学,上海中学东校,714.5,否,390.5,127,127,132
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市王港中学,上海市建平中学,734.5,否,401.5,129,133,138
上海市王港中学,上海市进才中学,731,否,396,123,133,140
上海市王港中学,上海南汇中学,715,否,397,114,138,123
上海市王港中学,上海市浦东复旦附中分校,732,否,399.5,127,130,140
上海市王港中学,上海师范大学附属中学,704.5,否,383,111,132,126
上海市王港中学,上海市洋泾中学,720,否,396.5,124,130,130
上海市王港中学,上海市高桥中学,712,否,389.5,120,132,125
上海市王港中学,上海市川沙中学,718.5,否,400,134,132,125
上海市杨园中学,上海中学东校,717,否,398,130,130,132
上海市杨园中学,上海市建平中学,749.5,否,411.5,137,130,145
上海市杨园中学,上海市进才中学,729.5,否,402,127,133,137
上海市杨园中学,上海南汇中学,709,否,396,119,135,126
上海市杨园中学,上海市浦东复旦附中分校,755.5,否,417.5,141,132,144
上海市杨园中学,上海师范大学附属中学,719,否,388,115,129,136
上海市杨园中学,上海市洋泾中学,718,否,397.5,128,130,127
上海市杨园中学,上海市高桥中学,714.5,否,390.5,130,123,139
上海市杨园中学,上海市川沙中学,712.5,否,398,118,135,124
上海市东沟中学,上海中学东校,712.5,否,387.5,118,127,134
上海市东沟中学,上海市建平中学,737.5,否,399,128,128,143
上海市东沟中学,上海市进才中学,727.5,否,402.5,132,130,137
上海市东沟中学,上海南汇中学,709.5,否,388,115,133,128
上海市东沟中学,上海市浦东复旦附中分校,735,否,399.5,127,128,142
上海市东沟中学,上海市洋泾中学,724.5,否,395.5,134,122,139
上海市东沟中学,上海市高桥中学,723.5,否,392.5,133,129,141
上海市东沟中学,上海市川沙中学,707.5,否,389.5,120,128,125
上海师范大学附属高桥实验中学,上海交通大学附属中学,719,否,387.5,116,128,136.5
上海师范大学附属高桥实验中学,上海中学东校,723.5,否,399.5,130,130,131
上海师范大学附属高桥实验中学,上海市建平中学,738,否,412,135,137,133
上海师范大学附属高桥实验中学,上海市进才中学,733,否,399,130,130,141
上海师范大学附属高桥实验中学,上海南汇中学,713,否,383.5,124,123,139
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海师范大学附属高桥实验中学,上海市洋泾中学,714.5,否,386,127,123,142
上海师范大学附属高桥实验中学,上海市高桥中学,730.5,否,403.5,133,127,135
上海师范大学附属高桥实验中学,上海市川沙中学,708.5,否,396,112,143,118.5
上海市凌桥中学,复旦大学附属中学,749,否,417.5,139,131,143
上海市凌桥中学,上海中学东校,713,否,393.5,135,125,127
上海市凌桥中学,上海市建平中学,731.5,否,401.5,128,132,137
上海市凌桥中学,上海市进才中学,726,否,391,124,125,139
上海市凌桥中学,上海南汇中学,671,否,358,118,122,129
上海市凌桥中学,上海市浦东复旦附中分校,721.5,否,399,137,124,129
上海市凌桥中学,上海市洋泾中学,691.5,否,387,121,129,115
上海市凌桥中学,上海市高桥中学,705.5,否,380,122,119,132
上海市凌桥中学,上海市川沙中学,701.5,否,379.5,113,134,131
上海市顾路中学,上海中学东校,711.5,否,386.5,122,124,133
上海市顾路中学,上海市建平中学,725.5,否,397,128,127,135
上海市顾路中学,上海市进才中学,726.5,否,400.5,123,135,130.5
上海市顾路中学,上海南汇中学,713,否,393,122,126,129
上海市顾路中学,上海市浦东复旦附中分校,746.5,否,410,134,133,141
上海市顾路中学,上海市洋泾中学,724,否,409.5,130,134,125
上海市顾路中学,上海市高桥中学,717.5,否,389,142,118,137
上海市顾路中学,上海市川沙中学,714,否,402.5,129,127,120
上海市浦东模范中学,上海中学东校,736,否,404,129,131,137
上海市浦东模范中学,上海市建平中学,748.5,否,414,136,132,142
上海市浦东模范中学,上海市进才中学,743.5,否,408,133,131,141
上海市浦东模范中学,上海南汇中学,718,否,393.5,127,129,133
上海市浦东模范中学,上海市浦东复旦附中分校,743.5,否,412.5,137,129,140
上海市浦东模范中学,上海市洋泾中学,725.5,否,398.5,128,128,135
上海市浦东模范中学,上海市高桥中学,719.5,否,404,129,130,128
上海市浦东模范中学,上海市川沙中学,724.5,否,395,131,128,137
上海市浦东模范中学,上海市实验学校,732,否,404.5,129,131,137
上海市川沙中学华夏西校,上海中学东校,730.5,否,396.5,123,130,139
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市川沙中学华夏西校,上海市建平中学,740,否,413.5,126,141,134
上海市川沙中学华夏西校,上海市进才中学,738.5,否,407.5,132,135,142
上海市川沙中学华夏西校,华东师范大学第二附属中学,744.5,否,403,128,130,143.5
上海市川沙中学华夏西校,上海南汇中学,714,否,392.5,120,128,129
上海市川沙中学华夏西校,上海市浦东复旦附中分校,744.5,否,407,127,135,143
上海市川沙中学华夏西校,上海市洋泾中学,725.5,否,392,119,133,137
上海市川沙中学华夏西校,上海市高桥中学,713.5,否,376.5,112,129,144
上海市川沙中学华夏西校,上海市川沙中学,724.5,否,397.5,132,130,136
上海市陆行中学北校,上海中学东校,728.5,否,395,130,124,139
上海市陆行中学北校,上海市建平中学,751.5,否,413.5,129,139,142
上海市陆行中学北校,上海市进才中学,740,否,406.5,132,134,138
上海市陆行中学北校,华东师范大学第二附属中学,750,否,413.5,133,134,139
上海市陆行中学北校,上海南汇中学,707,否,386.5,123,129,132
上海市陆行中学北校,上海市浦东复旦附中分校,751.5,否,416.5,136,135,145
上海市陆行中学北校,上海市洋泾中学,731,否,410,129,141,130
上海市陆行中学北校,上海市高桥中学,719.5,否,401.5,125,134,129
上海市陆行中学北校,上海市川沙中学,707,否,388,116,135,125
上海市致远中学,上海中学东校,733,否,404,136,129,134.5
上海市致远中学,上海市建平中学,753,否,413,129,141,144
上海市致远中学,上海市进才中学,747.5,否,417.5,134,138,138
上海市致远中学,上海南汇中学,710.5,否,389.5,126,132,130
上海市致远中学,上海市浦东复旦附中分校,755,否,415,136,136,143
上海市致远中学,上海市洋泾中学,730,否,397.5,132,128,143
上海市致远中学,上海市高桥中学,710.5,否,395.5,122,129,124.5
上海市致远中学,上海市川沙中学,727.5,否,408,126,135,128.5
上海市浦东新区进才实验中学南校,上海中学东校,720,否,393.5,122,131,130
上海市浦东新区进才实验中学南校,上海市建平中学,745,否,408.5,130,136,141
上海市浦东新区进才实验中学南校,上海市进才中学,723,否,405,130,131,127
上海市浦东新区进才实验中学南校,华东师范大学第二附属中学,750,否,413,136,134,142
上海市浦东新区进才实验中学南校,上海南汇中学,707.5,否,383.5,123,122,131.5
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市浦东新区进才实验中学南校,上海市浦东复旦附中分校,741.5,否,411,136,130,139
上海市浦东新区进才实验中学南校,上海市洋泾中学,734.5,否,410.5,133,132,136
上海市浦东新区进才实验中学南校,上海市高桥中学,716.5,否,391,120,131,129
上海市浦东新区进才实验中学南校,上海市川沙中学,733,否,403.5,124,134,141
上海市蔡路中学,上海中学东校,689.5,否,371.5,104,132,126
上海市蔡路中学,上海市建平中学,713.5,否,387,120,127,135
上海市蔡路中学,上海市进才中学,706,否,381,108,132,131
上海市蔡路中学,上海南汇中学,693,否,367.5,131,117,140
上海市蔡路中学,上海市浦东复旦附中分校,717,否,391,127,125,136
上海市蔡路中学,上海市洋泾中学,713,否,394.5,132,127,135
上海市蔡路中学,上海市高桥中学,663,否,369,103,135,105
上海市蔡路中学,上海市川沙中学,696,否,378,128,119,128
上海市六团中学,上海市建平中学,684,否,378.5,121,119,121
上海市六团中学,上海市进才中学,667,否,367.5,107,120,114
上海市六团中学,上海市浦东复旦附中分校,657,否,349,114,117,118
上海市六团中学,上海市川沙中学,668.5,否,369,115,128,115
上海市唐镇中学,复旦大学附属中学,747.5,否,416,133,140,137
上海市唐镇中学,上海中学东校,720,否,395,127,126,137
上海市唐镇中学,上海市建平中学,736.5,否,402.5,125,137,140
上海市唐镇中学,上海市进才中学,733.5,否,407.5,138,133,137
上海市唐镇中学,上海南汇中学,702.5,否,386,122,130,126
上海市唐镇中学,上海市浦东复旦附中分校,738.5,否,415,136,134,131
上海市唐镇中学,上海市洋泾中学,728,否,399.5,124,134,135
上海市唐镇中学,上海市高桥中学,714.5,否,390.5,122,131,126
上海市唐镇中学,上海市川沙中学,722,否,399.5,118,136,132
上海市浦兴中学,上海中学东校,722,否,389.5,130,127,142
上海市浦兴中学,上海市建平中学,738.5,否,410,136,128,138
上海市浦兴中学,上海市进才中学,724.5,否,387,119,128,145
上海市浦兴中学,上海南汇中学,710.5,否,397,127,129,123
上海市浦兴中学,上海市浦东复旦附中分校,716,否,394.5,122,132,131
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市浦兴中学,上海市洋泾中学,723,否,399,119,136,132
上海市浦兴中学,上海市高桥中学,710,否,399,136,128,125
上海市浦兴中学,上海市川沙中学,715,否,393,124,129,131
上海浦东新区民办恒洋外国语学校,上海中学东校,722.5,否,393,121,134,138
上海浦东新区民办恒洋外国语学校,上海市建平中学,741.5,否,404.5,137,122,141
上海浦东新区民办恒洋外国语学校,上海市进才中学,739.5,否,411.5,130,139,134
上海浦东新区民办恒洋外国语学校,华东师范大学第二附属中学,753.5,否,415.5,142,127,142
上海浦东新区民办恒洋外国语学校,上海南汇中学,705.5,否,381.5,108,132,129
上海浦东新区民办恒洋外国语学校,上海市浦东复旦附中分校,741.5,否,414.5,135,135,138
上海浦东新区民办恒洋外国语学校,上海市洋泾中学,728,否,398,130,130,139
上海浦东新区民办恒洋外国语学校,上海市高桥中学,717.5,否,394,126,124,131
上海浦东新区民办恒洋外国语学校,上海市川沙中学,712,否,384.5,120,126,136
上海浦东新区民办欣竹中学,上海中学东校,730,否,400,122,131,136
上海浦东新区民办欣竹中学,上海市建平中学,750,否,419,140,131,137
上海浦东新区民办欣竹中学,上海市进才中学,744,否,415.5,135,132,134
上海浦东新区民办欣竹中学,上海南汇中学,706.5,否,388.5,123,124,128
上海浦东新区民办欣竹中学,上海市浦东复旦附中分校,752,否,410,128,138,140
上海浦东新区民办欣竹中学,上海市洋泾中学,723,否,404.5,130,133,125
上海浦东新区民办欣竹中学,上海市高桥中学,711.5,否,395.5,129,127,124
上海浦东新区民办欣竹中学,上海市川沙中学,718,否,396.5,129,124,131
上海市新云台中学,上海中学东校,677.5,否,372.5,100,129,110
上海市新云台中学,上海市建平中学,747,否,415,137,131,142
上海市新云台中学,上海市进才中学,709.5,否,386,118,127,135
上海市新云台中学,上海市浦东复旦附中分校,705.5,否,390.5,123,128,119
上海市新云台中学,上海市洋泾中学,678,否,368,116,122,126
上海市新云台中学,上海市高桥中学,664,否,361.5,105,120,122
上海市新云台中学,上海市川沙中学,661,否,349,89,127,125
上海市新云台中学,上海市实验学校,669,否,386.5,110,130,104
上海市陆行中学南校,上海市上海中学,742.5,否,406,137,130,141
上海市陆行中学南校,上海中学东校,732.5,否,404.5,130,129,135
初中学校,招生学校,录取最低分     (含学业考总成绩和综合素质评价成绩),是否同分优待,语数外,数学,语文,综合测试
上海市陆行中学南校,上海市建平中学,745,否,411,134,132,140
上海市陆行中学南校,上海市进才中学,732.5,否,405.5,127,138,136
上海市陆行中学南校,上海南汇中学,710.5,否,385,115,130,133
上海市陆行中学南校,上海市浦东复旦附中分校,738.5,否,403.5,130,135,133
上海市陆行中学南校,上海市洋泾中学,726,否,396,123,132,134
上海市陆行中学南校,上海市高桥中学,710,否,382.5,108,130,135
上海市陆行中学南校,上海市川沙中学,716.5,否,390.5,119,130,135
上海市杨思中学,上海中学东校,732.5,否,404,129,133,138
上海市杨思中学,上海市建平中学,740.5,否,402.5,135,132,143
上海市杨思中学,上海市进才中学,734,否,404.5,136,129,137
上海市杨思中学,上海南汇中学,714.5,否,386,116,128,140
上海市杨思中学,上海市浦东复旦附中分校,742.5,否,412.5,132,135,137
上海市杨思中学,上海师范大学附属中学,733.5,否,399.5,128,126,140
上海市杨思中学,上海市洋泾中学,724,否,395,128,128,134
上海市杨思中学,上海市高桥中学,692.5,否,378,117,125,127
上海市杨思中学,上海市川沙中学,707,否,389,114,132,125
上海民办浦东交中初级中学,上海中学东校,734,否,409,129,136,134
上海民办浦东交中初级中学,上海市建平中学,750,否,415,139,129,138
上海民办浦东交中初级中学,上海市进才中学,747,否,408.5,136,128,139
上海民办浦东交中初级中学,上海南汇中学,711.5,否,398.5,132,123,130
