year,district,district_code,middle_school_name,high_school_code,high_school_name,quota_count,source
2025,闵行区,MH,上海市闵行区浦江第二中学,122004,上海交通大学附属中学闵行分校,2,page_1
2025,闵行区,MH,上海市闵行区浦江第二中学,042002,上海市第二中学（梅陇校区）,1,page_1
2025,闵行区,MH,上海市闵行区浦江第二中学,042032,上海市上海中学,1,page_1
2025,闵行区,MH,上海市闵行区浦江第三中学,122001,上海市七宝中学,4,page_1
2025,闵行区,MH,上海市闵行区浦江第三中学,123001,上海市闵行中学,4,page_1
2025,闵行区,MH,上海市闵行区浦江第三中学,122002,华东师范大学第二附属中学闵行紫竹分校,3,page_1
2025,闵行区,MH,上海市闵行区浦江第三中学,122003,上海师范大学附属中学闵行分校,4,page_1
2025,闵行区,MH,上海市闵行区浦江第三中学,122004,上海交通大学附属中学闵行分校,3,page_1
2025,闵行区,MH,上海市闵行区浦江第三中学,042002,上海市第二中学（梅陇校区）,2,page_1
2025,闵行区,MH,上海市闵行区浦江第三中学,152006,上海师范大学附属中学,1,page_1
2025,闵行区,MH,上海市闵行第四中学,122001,上海市七宝中学,3,page_1
2025,闵行区,MH,上海市闵行第四中学,123001,上海市闵行中学,3,page_1
2025,闵行区,MH,上海市闵行第四中学,122002,华东师范大学第二附属中学闵行紫竹分校,3,page_1
2025,闵行区,MH,上海市闵行第四中学,122003,上海师范大学附属中学闵行分校,3,page_1
2025,闵行区,MH,上海市闵行第四中学,122004,上海交通大学附属中学闵行分校,2,page_1
2025,闵行区,MH,上海市闵行第四中学,012006,上海市向明中学（浦江校区）,1,page_1
2025,闵行区,MH,上海市闵行第四中学,152006,上海师范大学附属中学,1,page_1
2025,闵行区,MH,上海市闵行区颛桥中学,122001,上海市七宝中学,4,page_1
2025,闵行区,MH,上海市闵行区颛桥中学,123001,上海市闵行中学,4,page_1
2025,闵行区,MH,上海市闵行区颛桥中学,122002,华东师范大学第二附属中学闵行紫竹分校,4,page_1
2025,闵行区,MH,上海市闵行区颛桥中学,122003,上海师范大学附属中学闵行分校,3,page_1
2025,闵行区,MH,上海市闵行区颛桥中学,122004,上海交通大学附属中学闵行分校,2,page_1
2025,闵行区,MH,上海市闵行区颛桥中学,012006,上海市向明中学（浦江校区）,1,page_1
2025,闵行区,MH,上海市闵行区颛桥中学,102057,复旦大学附属中学,1,page_1
2025,闵行区,MH,上海市闵行区鹤北初级中学,122001,上海市七宝中学,5,page_1
2025,闵行区,MH,上海市闵行区鹤北初级中学,123001,上海市闵行中学,4,page_1
2025,闵行区,MH,上海市闵行区鹤北初级中学,122002,华东师范大学第二附属中学闵行紫竹分校,3,page_1
2025,闵行区,MH,上海市闵行区鹤北初级中学,122003,上海师范大学附属中学闵行分校,2,page_1
2025,闵行区,MH,上海市闵行区鹤北初级中学,122004,上海交通大学附属中学闵行分校,2,page_1
2025,闵行区,MH,上海市闵行区鹤北初级中学,042002,上海市第二中学（梅陇校区）,1,page_1
2025,闵行区,MH,上海市闵行区鹤北初级中学,102057,复旦大学附属中学,1,page_1
2025,闵行区,MH,上海市闵行区龙茗中学,122001,上海市七宝中学,4,page_1
2025,闵行区,MH,上海市闵行区龙茗中学,123001,上海市闵行中学,4,page_1
2025,闵行区,MH,上海市闵行区龙茗中学,122002,华东师范大学第二附属中学闵行紫竹分校,2,page_1
2025,闵行区,MH,上海市闵行区龙茗中学,122003,上海师范大学附属中学闵行分校,4,page_1
2025,闵行区,MH,上海市闵行区龙茗中学,122004,上海交通大学附属中学闵行分校,2,page_1
2025,闵行区,MH,上海市闵行区龙茗中学,012006,上海市向明中学（浦江校区）,2,page_1
2025,闵行区,MH,上海市七宝实验中学,122001,上海市七宝中学,6,page_1
2025,闵行区,MH,上海市七宝实验中学,123001,上海市闵行中学,6,page_1
2025,闵行区,MH,上海市七宝实验中学,122002,华东师范大学第二附属中学闵行紫竹分校,2,page_1
2025,闵行区,MH,上海市七宝实验中学,122003,上海师范大学附属中学闵行分校,3,page_1
2025,闵行区,MH,上海市七宝实验中学,122004,上海交通大学附属中学闵行分校,3,page_1
2025,闵行区,MH,上海市七宝实验中学,042002,上海市第二中学（梅陇校区）,2,page_1
