year,district,district_code,middle_school_name,high_school_code,high_school_name,quota_count,source
2025,宝山区,BS,上海市淞谊中学,132001,上海市行知中学,8,page_1
2025,宝山区,BS,上海市淞谊中学,133001,上海市吴淞中学,8,page_1
2025,宝山区,BS,上海市淞谊中学,132002,上海大学附属中学,8,page_1
2025,宝山区,BS,上海市淞谊中学,133003,华东师范大学第二附属中学（宝山校区）,4,page_1
2025,宝山区,BS,上海市淞谊中学,132003,上海师范大学附属中学宝山分校,2,page_1
2025,宝山区,BS,上海市宝山区教育学院附属中学,132001,上海市行知中学,6,page_1
2025,宝山区,BS,上海市宝山区教育学院附属中学,133001,上海市吴淞中学,6,page_1
2025,宝山区,BS,上海市宝山区教育学院附属中学,132002,上海大学附属中学,6,page_1
2025,宝山区,BS,上海市宝山区教育学院附属中学,133003,华东师范大学第二附属中学（宝山校区）,3,page_1
2025,宝山区,BS,上海市宝山区教育学院附属中学,132003,上海师范大学附属中学宝山分校,2,page_1
2025,宝山区,BS,上海市吴淞初级中学,132001,上海市行知中学,1,page_1
2025,宝山区,BS,上海市吴淞初级中学,133001,上海市吴淞中学,1,page_1
2025,宝山区,BS,上海市吴淞初级中学,132002,上海大学附属中学,1,page_1
2025,宝山区,BS,上海市吴淞初级中学,133003,华东师范大学第二附属中学（宝山校区）,1,page_1
2025,宝山区,BS,上海市吴淞初级中学,132003,上海师范大学附属中学宝山分校,1,page_1
2025,宝山区,BS,上海市海滨第二中学,132001,上海市行知中学,1,page_1
2025,宝山区,BS,上海市海滨第二中学,133001,上海市吴淞中学,2,page_1
2025,宝山区,BS,上海市海滨第二中学,132002,上海大学附属中学,1,page_1
2025,宝山区,BS,上海市海滨第二中学,133003,华东师范大学第二附属中学（宝山校区）,1,page_1
2025,宝山区,BS,上海市海滨第二中学,132003,上海师范大学附属中学宝山分校,1,page_1
2025,宝山区,BS,上海市海滨第二中学,102056,上海交通大学附属中学,1,page_1
2025,宝山区,BS,上海民办宝莲中学,132001,上海市行知中学,10,page_1
2025,宝山区,BS,上海民办宝莲中学,133001,上海市吴淞中学,7,page_1
2025,宝山区,BS,上海民办宝莲中学,132002,上海大学附属中学,7,page_1
2025,宝山区,BS,上海民办宝莲中学,133003,华东师范大学第二附属中学（宝山校区）,3,page_1
2025,宝山区,BS,上海民办宝莲中学,132003,上海师范大学附属中学宝山分校,2,page_1
2025,宝山区,BS,上海市吴淞第二中学,132001,上海市行知中学,2,page_1
2025,宝山区,BS,上海市吴淞第二中学,133001,上海市吴淞中学,2,page_1
2025,宝山区,BS,上海市吴淞第二中学,132002,上海大学附属中学,3,page_1
2025,宝山区,BS,上海市吴淞第二中学,133003,华东师范大学第二附属中学（宝山校区）,2,page_1
2025,宝山区,BS,上海市吴淞第二中学,132003,上海师范大学附属中学宝山分校,1,page_1
2025,宝山区,BS,上海市虎林中学,132001,上海市行知中学,3,page_1
2025,宝山区,BS,上海市虎林中学,133001,上海市吴淞中学,3,page_1
2025,宝山区,BS,上海市虎林中学,132002,上海大学附属中学,4,page_1
2025,宝山区,BS,上海市虎林中学,133003,华东师范大学第二附属中学（宝山校区）,1,page_1
2025,宝山区,BS,上海市虎林中学,132003,上海师范大学附属中学宝山分校,1,page_1
2025,宝山区,BS,上海市泗塘中学,132001,上海市行知中学,3,page_1
2025,宝山区,BS,上海市泗塘中学,133001,上海市吴淞中学,4,page_1
2025,宝山区,BS,上海市泗塘中学,132002,上海大学附属中学,4,page_1
2025,宝山区,BS,上海市泗塘中学,133003,华东师范大学第二附属中学（宝山校区）,1,page_1
2025,宝山区,BS,上海市泗塘中学,132003,上海师范大学附属中学宝山分校,1,page_1
2025,宝山区,BS,上海市宝山区求真中学北校,132001,上海市行知中学,1,page_1
2025,宝山区,BS,上海市宝山区求真中学北校,133001,上海市吴淞中学,1,page_1
2025,宝山区,BS,上海市宝山区求真中学北校,132002,上海大学附属中学,2,page_1
2025,宝山区,BS,上海市宝山区求真中学北校,133003,华东师范大学第二附属中学（宝山校区）,2,page_1
2025,宝山区,BS,上海市宝山区求真中学北校,132003,上海师范大学附属中学宝山分校,1,page_1
2025,宝山区,BS,上海市宝山区求真中学南校,132001,上海市行知中学,3,page_1
2025,宝山区,BS,上海市宝山区求真中学南校,133001,上海市吴淞中学,3,page_1
2025,宝山区,BS,上海市宝山区求真中学南校,132002,上海大学附属中学,4,page_1
2025,宝山区,BS,上海市宝山区求真中学南校,133003,华东师范大学第二附属中学（宝山校区）,1,page_1
2025,宝山区,BS,上海市宝山区求真中学南校,132003,上海师范大学附属中学宝山分校,1,page_1
2025,宝山区,BS,上海市长江第二中学,132001,上海市行知中学,5,page_1
2025,宝山区,BS,上海市长江第二中学,133001,上海市吴淞中学,6,page_1
2025,宝山区,BS,上海市长江第二中学,132002,上海大学附属中学,6,page_1
2025,宝山区,BS,上海市长江第二中学,133003,华东师范大学第二附属中学（宝山校区）,3,page_1
2025,宝山区,BS,上海市长江第二中学,132003,上海师范大学附属中学宝山分校,1,page_1
2025,宝山区,BS,上海市宝山区求真中学,132001,上海市行知中学,6,page_1
2025,宝山区,BS,上海市宝山区求真中学,133001,上海市吴淞中学,7,page_1
2025,宝山区,BS,上海市宝山区求真中学,132002,上海大学附属中学,7,page_1
2025,宝山区,BS,上海市宝山区求真中学,133003,华东师范大学第二附属中学（宝山校区）,3,page_1
2025,宝山区,BS,上海市宝山区求真中学,132003,上海师范大学附属中学宝山分校,2,page_1
2025,宝山区,BS,上海市大场中学,132001,上海市行知中学,4,page_1
2025,宝山区,BS,上海市大场中学,133001,上海市吴淞中学,3,page_1
2025,宝山区,BS,上海市大场中学,132002,上海大学附属中学,3,page_1
2025,宝山区,BS,上海市大场中学,133003,华东师范大学第二附属中学（宝山校区）,2,page_1
2025,宝山区,BS,上海市大场中学,132003,上海师范大学附属中学宝山分校,1,page_1
2025,宝山区,BS,上海市大华中学,132001,上海市行知中学,2,page_1
2025,宝山区,BS,上海市大华中学,133001,上海市吴淞中学,3,page_1
2025,宝山区,BS,上海市大华中学,132002,上海大学附属中学,2,page_1
2025,宝山区,BS,上海市大华中学,133003,华东师范大学第二附属中学（宝山校区）,2,page_1
2025,宝山区,BS,上海市大华中学,132003,上海师范大学附属中学宝山分校,1,page_1
2025,宝山区,BS,上海市月浦中学,132001,上海市行知中学,3,page_1
2025,宝山区,BS,上海市月浦中学,133001,上海市吴淞中学,4,page_1
2025,宝山区,BS,上海市月浦中学,132002,上海大学附属中学,3,page_1
2025,宝山区,BS,上海市月浦中学,133003,华东师范大学第二附属中学（宝山校区）,2,page_1
2025,宝山区,BS,上海市月浦中学,132003,上海师范大学附属中学宝山分校,1,page_1
2025,宝山区,BS,上海市月浦中学,102057,复旦大学附属中学,1,page_1
2025,宝山区,BS,上海市罗泾中学,132001,上海市行知中学,4,page_1
2025,宝山区,BS,上海市罗泾中学,133001,上海市吴淞中学,4,page_1
2025,宝山区,BS,上海市罗泾中学,132002,上海大学附属中学,3,page_1
2025,宝山区,BS,上海市罗泾中学,133003,华东师范大学第二附属中学（宝山校区）,2,page_1
2025,宝山区,BS,上海市罗泾中学,132003,上海师范大学附属中学宝山分校,1,page_1
2025,宝山区,BS,上海市罗南中学,132001,上海市行知中学,4,page_1
2025,宝山区,BS,上海市罗南中学,133001,上海市吴淞中学,3,page_1
2025,宝山区,BS,上海市罗南中学,132002,上海大学附属中学,3,page_1
2025,宝山区,BS,上海市罗南中学,133003,华东师范大学第二附属中学（宝山校区）,2,page_1
2025,宝山区,BS,上海市罗南中学,132003,上海师范大学附属中学宝山分校,1,page_1
2025,宝山区,BS,上海市罗南中学,102056,上海交通大学附属中学,1,page_1
2025,宝山区,BS,上海市民办交华中学,132001,上海市行知中学,6,page_1
2025,宝山区,BS,上海市民办交华中学,133001,上海市吴淞中学,6,page_1
2025,宝山区,BS,上海市民办交华中学,132002,上海大学附属中学,7,page_1
2025,宝山区,BS,上海市民办交华中学,133003,华东师范大学第二附属中学（宝山校区）,2,page_1
2025,宝山区,BS,上海市民办交华中学,132003,上海师范大学附属中学宝山分校,2,page_1
2025,宝山区,BS,上海市宝山区罗店第二中学,132001,上海市行知中学,3,page_1
2025,宝山区,BS,上海市宝山区罗店第二中学,133001,上海市吴淞中学,3,page_1
2025,宝山区,BS,上海市宝山区罗店第二中学,132002,上海大学附属中学,4,page_1
2025,宝山区,BS,上海市宝山区罗店第二中学,133003,华东师范大学第二附属中学（宝山校区）,2,page_1
2025,宝山区,BS,上海市宝山区罗店第二中学,132003,上海师范大学附属中学宝山分校,1,page_1
2025,宝山区,BS,上海市宝山区乐之中学,132001,上海市行知中学,2,page_1
2025,宝山区,BS,上海市宝山区乐之中学,133001,上海市吴淞中学,3,page_1
2025,宝山区,BS,上海市宝山区乐之中学,132002,上海大学附属中学,2,page_1
2025,宝山区,BS,上海市宝山区乐之中学,133003,华东师范大学第二附属中学（宝山校区）,2,page_1
2025,宝山区,BS,上海市宝山区乐之中学,132003,上海师范大学附属中学宝山分校,1,page_1
2025,宝山区,BS,上海市宝山区美兰湖中学,132001,上海市行知中学,2,page_1
2025,宝山区,BS,上海市宝山区美兰湖中学,133001,上海市吴淞中学,3,page_1
2025,宝山区,BS,上海市宝山区美兰湖中学,132002,上海大学附属中学,2,page_1
2025,宝山区,BS,上海市宝山区美兰湖中学,133003,华东师范大学第二附属中学（宝山校区）,1,page_1
2025,宝山区,BS,上海市宝山区美兰湖中学,132003,上海师范大学附属中学宝山分校,1,page_1
2025,宝山区,BS,上海市宝山区杨泰实验中学,132001,上海市行知中学,9,page_1
2025,宝山区,BS,上海市宝山区杨泰实验中学,133001,上海市吴淞中学,8,page_1
2025,宝山区,BS,上海市宝山区杨泰实验中学,132002,上海大学附属中学,8,page_1
2025,宝山区,BS,上海市宝山区杨泰实验中学,133003,华东师范大学第二附属中学（宝山校区）,4,page_1
