year,district,district_code,middle_school_name,high_school_code,high_school_name,quota_count,source
2025,徐汇区,XH,上海市位育初级中学,042008,上海市南洋模范中学,10,pdf_ocr
2025,徐汇区,XH,上海市位育初级中学,042035,上海市位育中学,9,pdf_ocr
2025,徐汇区,XH,上海市位育初级中学,042001,上海市第二中学,8,pdf_ocr
2025,徐汇区,XH,上海市位育初级中学,043015,上海市南洋中学,8,pdf_ocr
2025,徐汇区,XH,上海市位育初级中学,042036,复旦大学附属中学徐汇分校,3,pdf_ocr
2025,徐汇区,XH,上海市第二初级中学,042008,上海市南洋模范中学,6,pdf_ocr
2025,徐汇区,XH,上海市第二初级中学,042035,上海市位育中学,6,pdf_ocr
2025,徐汇区,XH,上海市第二初级中学,042001,上海市第二中学,5,pdf_ocr
2025,徐汇区,XH,上海市第二初级中学,043015,上海市南洋中学,5,pdf_ocr
2025,徐汇区,XH,上海市第二初级中学,042036,复旦大学附属中学徐汇分校,3,pdf_ocr
2025,徐汇区,XH,上海市第二初级中学,042032,上海市上海中学,2,pdf_ocr
2025,徐汇区,XH,上海市南洋模范初级中学,042008,上海市南洋模范中学,10,pdf_ocr
2025,徐汇区,XH,上海市南洋模范初级中学,042035,上海市位育中学,10,pdf_ocr
2025,徐汇区,XH,上海市南洋模范初级中学,042001,上海市第二中学,10,pdf_ocr
2025,徐汇区,XH,上海市南洋模范初级中学,043015,上海市南洋中学,9,pdf_ocr
2025,徐汇区,XH,上海市南洋模范初级中学,042036,复旦大学附属中学徐汇分校,3,pdf_ocr
2025,徐汇区,XH,上海市南洋模范初级中学,152006,上海师范大学附属中学,1,pdf_ocr
2025,徐汇区,XH,上海市南洋初级中学,042008,上海市南洋模范中学,7,pdf_ocr
2025,徐汇区,XH,上海市南洋初级中学,042035,上海市位育中学,7,pdf_ocr
2025,徐汇区,XH,上海市南洋初级中学,042001,上海市第二中学,7,pdf_ocr
2025,徐汇区,XH,上海市南洋初级中学,043015,上海市南洋中学,6,pdf_ocr
2025,徐汇区,XH,上海市南洋初级中学,042036,复旦大学附属中学徐汇分校,3,pdf_ocr
2025,徐汇区,XH,上海市田林中学,042008,上海市南洋模范中学,4,pdf_ocr
2025,徐汇区,XH,上海市田林中学,042035,上海市位育中学,3,pdf_ocr
2025,徐汇区,XH,上海市田林中学,042001,上海市第二中学,3,pdf_ocr
2025,徐汇区,XH,上海市田林中学,043015,上海市南洋中学,3,pdf_ocr
2025,徐汇区,XH,上海市田林中学,042036,复旦大学附属中学徐汇分校,1,pdf_ocr
2025,徐汇区,XH,上海市田林中学,152006,上海师范大学附属中学,1,pdf_ocr
2025,徐汇区,XH,上海市田林第二中学,042008,上海市南洋模范中学,4,pdf_ocr
2025,徐汇区,XH,上海市田林第二中学,042035,上海市位育中学,3,pdf_ocr
2025,徐汇区,XH,上海市田林第二中学,042001,上海市第二中学,3,pdf_ocr
2025,徐汇区,XH,上海市田林第二中学,043015,上海市南洋中学,4,pdf_ocr
2025,徐汇区,XH,上海市田林第二中学,042036,复旦大学附属中学徐汇分校,1,pdf_ocr
2025,徐汇区,XH,上海市田林第二中学,152006,上海师范大学附属中学,1,pdf_ocr
2025,徐汇区,XH,上海市田林第三中学,042008,上海市南洋模范中学,12,pdf_ocr
2025,徐汇区,XH,上海市田林第三中学,042035,上海市位育中学,12,pdf_ocr
2025,徐汇区,XH,上海市田林第三中学,042001,上海市第二中学,12,pdf_ocr
