year,district,district_code,middle_school_name,high_school_code,high_school_name,quota_count,source
2025,嘉定区,JD,上海市嘉定区华江中学,142001,上海市嘉定区第一中学,5,page_1
2025,嘉定区,JD,上海市嘉定区华江中学,142002,上海交通大学附属中学嘉定分校,6,page_1
2025,嘉定区,JD,上海市嘉定区华江中学,142004,上海师范大学附属中学嘉定新城分校,2,page_1
2025,嘉定区,JD,上海市嘉定区新城实验中学,142001,上海市嘉定区第一中学,7,page_1
2025,嘉定区,JD,上海市嘉定区新城实验中学,142002,上海交通大学附属中学嘉定分校,9,page_1
2025,嘉定区,JD,上海市嘉定区新城实验中学,142004,上海师范大学附属中学嘉定新城分校,3,page_1
2025,嘉定区,JD,上海市嘉定区南翔中学,142001,上海市嘉定区第一中学,6,page_1
2025,嘉定区,JD,上海市嘉定区南翔中学,142002,上海交通大学附属中学嘉定分校,8,page_1
2025,嘉定区,JD,上海市嘉定区南翔中学,142004,上海师范大学附属中学嘉定新城分校,2,page_1
2025,嘉定区,JD,上海市嘉定区疁城实验学校,102056,上海交通大学附属中学,1,page_1
2025,嘉定区,JD,上海市嘉定区疁城实验学校,142001,上海市嘉定区第一中学,8,page_1
2025,嘉定区,JD,上海市嘉定区疁城实验学校,142002,上海交通大学附属中学嘉定分校,11,page_1
2025,嘉定区,JD,上海市嘉定区疁城实验学校,142004,上海师范大学附属中学嘉定新城分校,4,page_1
2025,嘉定区,JD,上海市嘉定区戬浜学校,042032,上海市上海中学,1,page_1
2025,嘉定区,JD,上海市嘉定区戬浜学校,142001,上海市嘉定区第一中学,1,page_1
2025,嘉定区,JD,上海市嘉定区戬浜学校,142002,上海交通大学附属中学嘉定分校,1,page_1
2025,嘉定区,JD,上海市嘉定区戬浜学校,142004,上海师范大学附属中学嘉定新城分校,1,page_1
2025,嘉定区,JD,上海市嘉定区朱桥学校,102056,上海交通大学附属中学,1,page_1
2025,嘉定区,JD,上海市嘉定区朱桥学校,142001,上海市嘉定区第一中学,2,page_1
2025,嘉定区,JD,上海市嘉定区朱桥学校,142002,上海交通大学附属中学嘉定分校,1,page_1
2025,嘉定区,JD,上海市嘉定区朱桥学校,142004,上海师范大学附属中学嘉定新城分校,1,page_1
2025,嘉定区,JD,上海市嘉定区苏民学校,102057,复旦大学附属中学,1,page_1
2025,嘉定区,JD,上海市嘉定区苏民学校,142001,上海市嘉定区第一中学,6,page_1
2025,嘉定区,JD,上海市嘉定区苏民学校,142002,上海交通大学附属中学嘉定分校,8,page_1
2025,嘉定区,JD,上海市嘉定区苏民学校,142004,上海师范大学附属中学嘉定新城分校,3,page_1
2025,嘉定区,JD,上海市民办远东学校,142001,上海市嘉定区第一中学,4,page_1
2025,嘉定区,JD,上海市民办远东学校,142002,上海交通大学附属中学嘉定分校,5,page_1
