year,district,district_code,middle_school_name,high_school_code,high_school_name,quota_count,source
2025,普陀区,PT,上海市洵阳中学,073082,华东师范大学第二附属中学（普陀校区）,1,page_1
2025,普陀区,PT,上海市洵阳中学,072002,上海市曹杨第二中学,2,page_1
2025,普陀区,PT,上海市洵阳中学,072001,上海市晋元高级中学,2,page_1
2025,普陀区,PT,上海市洵阳中学,073003,上海市宜川中学,2,page_1
2025,普陀区,PT,上海市北海中学,073082,华东师范大学第二附属中学（普陀校区）,1,page_1
2025,普陀区,PT,上海市北海中学,072002,上海市曹杨第二中学,4,page_1
2025,普陀区,PT,上海市北海中学,072001,上海市晋元高级中学,3,page_1
2025,普陀区,PT,上海市北海中学,073003,上海市宜川中学,4,page_1
2025,普陀区,PT,上海市延河中学,073082,华东师范大学第二附属中学（普陀校区）,1,page_1
2025,普陀区,PT,上海市延河中学,072002,上海市曹杨第二中学,4,page_1
2025,普陀区,PT,上海市延河中学,072001,上海市晋元高级中学,3,page_1
2025,普陀区,PT,上海市延河中学,073003,上海市宜川中学,3,page_1
2025,普陀区,PT,上海市曹杨第二中学附属实验中学,073082,华东师范大学第二附属中学（普陀校区）,1,page_1
2025,普陀区,PT,上海市曹杨第二中学附属实验中学,072002,上海市曹杨第二中学,5,page_1
2025,普陀区,PT,上海市曹杨第二中学附属实验中学,072001,上海市晋元高级中学,4,page_1
2025,普陀区,PT,上海市曹杨第二中学附属实验中学,073003,上海市宜川中学,4,page_1
2025,普陀区,PT,华东师范大学第四附属中学,073082,华东师范大学第二附属中学（普陀校区）,2,page_1
2025,普陀区,PT,华东师范大学第四附属中学,072001,上海市晋元高级中学,7,page_1
2025,普陀区,PT,华东师范大学第四附属中学,073003,上海市宜川中学,8,page_1
2025,普陀区,PT,上海市怒江中学,073082,华东师范大学第二附属中学（普陀校区）,1,page_1
2025,普陀区,PT,上海市怒江中学,072002,上海市曹杨第二中学,1,page_1
2025,普陀区,PT,上海市怒江中学,072001,上海市晋元高级中学,1,page_1
2025,普陀区,PT,上海市怒江中学,073003,上海市宜川中学,1,page_1
2025,普陀区,PT,上海市真北中学,073082,华东师范大学第二附属中学（普陀校区）,1,page_1
2025,普陀区,PT,上海市真北中学,072002,上海市曹杨第二中学,3,page_1
2025,普陀区,PT,上海市真北中学,072001,上海市晋元高级中学,3,page_1
2025,普陀区,PT,上海市真北中学,073003,上海市宜川中学,3,page_1
2025,普陀区,PT,上海市普陀区教育学院附属中学,073082,华东师范大学第二附属中学（普陀校区）,3,page_1
2025,普陀区,PT,上海市普陀区教育学院附属中学,072002,上海市曹杨第二中学,8,page_1
2025,普陀区,PT,上海市普陀区教育学院附属中学,072001,上海市晋元高级中学,7,page_1
2025,普陀区,PT,上海市普陀区教育学院附属中学,073003,上海市宜川中学,8,page_1
2025,普陀区,PT,上海市梅陇中学,073082,华东师范大学第二附属中学（普陀校区）,6,page_1
2025,普陀区,PT,上海市梅陇中学,072002,上海市曹杨第二中学,18,page_1
2025,普陀区,PT,上海市梅陇中学,072001,上海市晋元高级中学,18,page_1
2025,普陀区,PT,上海兰田中学,102057,复旦大学附属中学,1,page_1
2025,普陀区,PT,上海兰田中学,073082,华东师范大学第二附属中学（普陀校区）,2,page_1
2025,普陀区,PT,上海兰田中学,072002,上海市曹杨第二中学,7,page_1
2025,普陀区,PT,上海兰田中学,072001,上海市晋元高级中学,7,page_1
2025,普陀区,PT,上海兰田中学,073003,上海市宜川中学,8,page_1
2025,普陀区,PT,许上海市普陀区梅陇实验中学,102056,上海交通大学附属中学,1,page_1
2025,普陀区,PT,许上海市普陀区梅陇实验中学,073082,华东师范大学第二附属中学（普陀校区）,2,page_1
2025,普陀区,PT,许上海市普陀区梅陇实验中学,072002,上海市曹杨第二中学,5,page_1
2025,普陀区,PT,许上海市普陀区梅陇实验中学,073003,上海市宜川中学,5,page_1
2025,普陀区,PT,上海市曹杨中学,073082,华东师范大学第二附属中学（普陀校区）,2,page_1
2025,普陀区,PT,上海市曹杨中学,072002,上海市曹杨第二中学,6,page_1
2025,普陀区,PT,上海市曹杨中学,072001,上海市晋元高级中学,7,page_1
2025,普陀区,PT,上海市曹杨中学,073003,上海市宜川中学,6,page_1
2025,普陀区,PT,同济大学第二附属中学,102056,上海交通大学附属中学,1,page_1
2025,普陀区,PT,同济大学第二附属中学,073082,华东师范大学第二附属中学（普陀校区）,3,page_1
2025,普陀区,PT,同济大学第二附属中学,072001,上海市晋元高级中学,8,page_1
2025,普陀区,PT,同济大学第二附属中学,073003,上海市宜川中学,9,page_1
2025,普陀区,PT,上海市甘泉外国语中学,073082,华东师范大学第二附属中学（普陀校区）,1,page_1
2025,普陀区,PT,上海市甘泉外国语中学,072002,上海市曹杨第二中学,1,page_1
2025,普陀区,PT,上海市甘泉外国语中学,072001,上海市晋元高级中学,1,page_1
2025,普陀区,PT,上海市甘泉外国语中学,073003,上海市宜川中学,1,page_1
2025,普陀区,PT,上海市新杨中学,152003,华东师范大学第二附属中学,1,page_1
2025,普陀区,PT,上海市新杨中学,072002,上海市曹杨第二中学,8,page_1
2025,普陀区,PT,上海市新杨中学,072001,上海市晋元高级中学,8,page_1
2025,普陀区,PT,上海市新杨中学,073003,上海市宜川中学,7,page_1
2025,普陀区,PT,上海市长征中学,152003,华东师范大学第二附属中学,1,page_1
2025,普陀区,PT,上海市长征中学,073082,华东师范大学第二附属中学（普陀校区）,2,page_1
2025,普陀区,PT,上海市长征中学,072002,上海市曹杨第二中学,7,page_1
2025,普陀区,PT,上海市长征中学,072001,上海市晋元高级中学,7,page_1
