year,district,district_code,middle_school_name,high_school_code,high_school_name,quota_count,source
2025,浦东新区,PD,可上海市建平中学西校,152003,华东师范大学第二附属中学,1,page_1
2025,浦东新区,PD,可上海市建平中学西校,152001,上海市建平中学,10,page_1
2025,浦东新区,PD,可上海市建平中学西校,153001,上海市洋泾中学,9,page_1
2025,浦东新区,PD,可上海市建平中学西校,153005,上海市川沙中学,7,page_1
2025,浦东新区,PD,可上海市建平中学西校,152004,上海南汇中学,15,page_1
2025,浦东新区,PD,可上海市建平中学西校,153004,上海市高桥中学,8,page_1
2025,浦东新区,PD,可上海市建平中学西校,151078,上海市实验学校,7,page_1
2025,浦东新区,PD,上海市进才中学北校,042032,上海市上海中学,1,page_1
2025,浦东新区,PD,上海市进才中学北校,152001,上海市建平中学,8,page_1
2025,浦东新区,PD,上海市进才中学北校,152002,上海市进才中学,7,page_1
2025,浦东新区,PD,上海市进才中学北校,153001,上海市洋泾中学,7,page_1
2025,浦东新区,PD,上海市进才中学北校,153005,上海市川沙中学,6,page_1
2025,浦东新区,PD,上海市进才中学北校,152004,上海南汇中学,10,page_1
2025,浦东新区,PD,上海市进才中学北校,153004,上海市高桥中学,6,page_1
2025,浦东新区,PD,上海市进才中学北校,152005,上海市浦东复旦附中分校,1,page_1
2025,浦东新区,PD,上海市进才中学北校,151078,上海市实验学校,6,page_1
2025,浦东新区,PD,许华东师范大学附属东昌中学南校,151078,上海市实验学校,1,page_1
2025,浦东新区,PD,许华东师范大学附属东昌中学南校,152002,上海市进才中学,2,page_1
2025,浦东新区,PD,许华东师范大学附属东昌中学南校,153001,上海市洋泾中学,2,page_1
2025,浦东新区,PD,许华东师范大学附属东昌中学南校,153005,上海市川沙中学,1,page_1
2025,浦东新区,PD,许华东师范大学附属东昌中学南校,152004,上海南汇中学,3,page_1
2025,浦东新区,PD,许华东师范大学附属东昌中学南校,153004,上海市高桥中学,2,page_1
2025,浦东新区,PD,许华东师范大学附属东昌中学南校,152005,上海市浦东复旦附中分校,1,page_1
2025,浦东新区,PD,许华东师范大学附属东昌中学南校,151078,上海市实验学校,1,page_1
2025,浦东新区,PD,上海市洋泾中学东校,152001,上海市建平中学,1,page_1
2025,浦东新区,PD,上海市洋泾中学东校,152002,上海市进才中学,1,page_1
2025,浦东新区,PD,上海市洋泾中学东校,153001,上海市洋泾中学,1,page_1
2025,浦东新区,PD,上海市洋泾中学东校,153005,上海市川沙中学,1,page_1
2025,浦东新区,PD,上海市洋泾中学东校,152004,上海南汇中学,1,page_1
2025,浦东新区,PD,上海市洋泾中学东校,153004,上海市高桥中学,1,page_1
2025,浦东新区,PD,经上海市上南中学东校,152003,华东师范大学第二附属中学,1,page_1
2025,浦东新区,PD,经上海市上南中学东校,152001,上海市建平中学,3,page_1
2025,浦东新区,PD,经上海市上南中学东校,152002,上海市进才中学,4,page_1
2025,浦东新区,PD,经上海市上南中学东校,153001,上海市洋泾中学,3,page_1
2025,浦东新区,PD,经上海市上南中学东校,153005,上海市川沙中学,2,page_1
2025,浦东新区,PD,经上海市上南中学东校,152004,上海南汇中学,5,page_1
2025,浦东新区,PD,经上海市上南中学东校,153004,上海市高桥中学,2,page_1
2025,浦东新区,PD,经上海市上南中学东校,152005,上海市浦东复旦附中分校,1,page_1
2025,浦东新区,PD,经上海市上南中学东校,151078,上海市实验学校,2,page_1
2025,浦东新区,PD,上海市上南中学北校,152003,华东师范大学第二附属中学,1,page_1
2025,浦东新区,PD,上海市上南中学北校,152001,上海市建平中学,1,page_1
2025,浦东新区,PD,上海市上南中学北校,152002,上海市进才中学,2,page_1
2025,浦东新区,PD,上海市上南中学北校,153001,上海市洋泾中学,1,page_1
2025,浦东新区,PD,上海市上南中学北校,153005,上海市川沙中学,1,page_1
