year,district,district_code,middle_school_name,high_school_code,high_school_name,quota_count,source
2025,杨浦区,YP,上海民办杨浦凯慧初级中学,102056,上海交通大学附属中学,1,page_2
2025,杨浦区,YP,经上海市市东实验学校（上海市市东中学）,102032,上海市控江中学,5,page_2
2025,杨浦区,YP,经上海市市东实验学校（上海市市东中学）,102004,上海市杨浦高级中学,5,page_2
2025,杨浦区,YP,上海市复旦实验中学,102032,上海市控江中学,11,page_2
2025,杨浦区,YP,上海市复旦实验中学,102004,上海市杨浦高级中学,11,page_2
2025,杨浦区,YP,上海市复旦实验中学,103002,同济大学第一附属中学,9,page_2
2025,杨浦区,YP,上海市复旦实验中学,102057,复旦大学附属中学,1,page_2
2025,杨浦区,YP,未上海民办兰生中学,102032,上海市控江中学,7,page_2
2025,杨浦区,YP,未上海民办兰生中学,103002,同济大学第一附属中学,6,page_2
2025,杨浦区,YP,上海市体育学院附属中学,102032,上海市控江中学,1,page_2
2025,杨浦区,YP,上海市体育学院附属中学,102004,上海市杨浦高级中学,1,page_2
2025,杨浦区,YP,上海市体育学院附属中学,103002,同济大学第一附属中学,1,page_2
